T,2062,172.899993896,18.0,5.0,12.0,1000.4,0,0.0,G0,0
T,2072,59.7999992371,101.099998474,5.0,12.0,1000.4,0,0.0,G0,0
T,2071,59.2000007629,98.9000015259,5.0,12.0,1000.4,0,0.0,G0,0
T,2081,13.3725576401,150.372558594,5.0,12.0,1000.4,0,0.0,G0,0
T,2082,13.8650026321,149.665008545,5.0,12.0,1000.4,0,0.0,G0,0
T,2091,103.599998474,140.600006104,5.0,12.0,1000.4,0,0.0,G0,0
T,2092,103.599998474,139.399993896,5.0,12.0,1000.4,0,0.0,G0,0
T,2101,103.599998474,120.599998474,5.0,12.0,1000.4,0,0.0,G0,0
T,2102,103.599998474,119.400001526,5.0,12.0,1000.4,0,0.0,G0,0
T,2011,14.5,150.600006104,5.0,12.0,1000.5,0,0.0,G0,0
T,2012,14.5,149.399993896,5.0,12.0,1000.5,0,0.0,G0,0
T,2021,104.5,140.600006104,5.0,12.0,1000.5,0,0.0,G0,0
T,2022,104.5,139.399993896,5.0,12.0,1000.5,0,0.0,G0,0
T,2032,14.1999998093,31.7000007629,5.0,12.0,1000.5,0,0.0,G0,0
T,2042,10.5,9.60000038147,5.0,12.0,1000.5,0,0.0,G0,0
T,2052,44.7999992371,79.8000030518,5.0,12.0,1000.5,0,0.0,G0,0
T,2061,172.5,19.6000003815,5.0,12.0,1000.5,0,0.0,G0,0
T,2062,173.5,18.8999996185,5.0,12.0,1000.5,0,0.0,G0,0
T,2071,58.7000007629,98.5,5.0,12.0,1000.5,0,0.0,G0,0
T,2072,59.2000007629,100.900001526,5.0,12.0,1000.5,0,0.0,G0,0
T,2081,14.7268953323,150.826889038,5.0,12.0,1000.5,0,0.0,G0,0
T,2082,14.3567848206,149.256790161,5.0,12.0,1000.5,0,0.0,G0,0
T,2091,104.5,140.600006104,5.0,12.0,1000.5,0,0.0,G0,0
T,2092,104.5,139.399993896,5.0,12.0,1000.5,0,0.0,G0,0
T,2101,104.5,120.599998474,5.0,12.0,1000.5,0,0.0,G0,0
T,2102,104.5,119.400001526,5.0,12.0,1000.5,0,0.0,G0,0
T,2011,15.3999996185,150.600006104,5.0,12.0,1000.6,0,0.0,G0,0
T,2012,15.3999996185,149.399993896,5.0,12.0,1000.6,0,0.0,G0,0
T,2021,105.400001526,140.600006104,5.0,12.0,1000.6,0,0.0,G0,0
T,2022,105.400001526,139.399993896,5.0,12.0,1000.6,0,0.0,G0,0
T,2031,14.3999996185,33.2000007629,5.0,12.0,1000.6,0,0.0,G0,0
T,2041,9.89999961853,10.6999998093,5.0,12.0,1000.6,0,0.0,G0,0
T,2051,45.5,81.0999984741,5.0,12.0,1000.6,0,0.0,G0,0
T,2061,173.199996948,20.3999996185,5.0,12.0,1000.6,0,0.0,G0,0
T,2062,174.0,19.5,5.0,12.0,1000.6,0,0.0,G0,0
T,2071,58.7000007629,98.5999984741,5.0,12.0,1000.6,0,0.0,G0,0
T,2072,58.4000015259,101.0,5.0,12.0,1000.6,0,0.0,G0,0
T,2071,58.9000015259,99.9000015259,5.0,12.0,1000.6,0,0.0,G0,0
T,2072,59.0,101.099998474,5.0,12.0,1000.6,0,0.0,G0,0
T,2081,14.9270954132,150.127090454,5.0,12.0,1000.6,0,0.0,G0,0
T,2082,15.1038894653,149.103881836,5.0,12.0,1000.6,0,0.0,G0,0
T,2091,105.400001526,140.600006104,5.0,12.0,1000.6,0,0.0,G0,0
T,2092,105.400001526,139.399993896,5.0,12.0,1000.6,0,0.0,G0,0
T,2101,105.400001526,120.599998474,5.0,12.0,1000.6,0,0.0,G0,0
T,2102,105.400001526,119.400001526,5.0,12.0,1000.6,0,0.0,G0,0
T,2011,16.2999992371,150.600006104,5.0,12.0,1000.7,0,0.0,G0,0
T,2012,16.2999992371,149.399993896,5.0,12.0,1000.7,0,0.0,G0,0
T,2021,106.300003052,140.600006104,5.0,12.0,1000.7,0,0.0,G0,0
T,2022,106.300003052,139.399993896,5.0,12.0,1000.7,0,0.0,G0,0
T,2032,15.8000001907,32.5999984741,5.0,12.0,1000.7,0,0.0,G0,0
T,2042,10.6000003815,9.69999980927,5.0,12.0,1000.7,0,0.0,G0,0
T,2052,46.7000007629,80.0999984741,5.0,12.0,1000.7,0,0.0,G0,0
T,2061,174.0,20.8999996185,5.0,12.0,1000.7,0,0.0,G0,0
T,2062,174.399993896,19.7999992371,5.0,12.0,1000.7,0,0.0,G0,0
T,2071,59.2000007629,99.9000015259,5.0,12.0,1000.7,0,0.0,G0,0
T,2072,58.2999992371,101.300003052,5.0,12.0,1000.7,0,0.0,G0,0
T,2081,15.8850641251,150.185058594,5.0,12.0,1000.7,0,0.0,G0,0
T,2082,15.6999158859,148.799911499,5.0,12.0,1000.7,0,0.0,G0,0
T,2091,106.300003052,140.600006104,5.0,12.0,1000.7,0,0.0,G0,0
T,2092,106.300003052,139.399993896,5.0,12.0,1000.7,0,0.0,G0,0
T,2101,106.300003052,120.599998474,5.0,12.0,1000.7,0,0.0,G0,0
T,2102,106.300003052,119.400001526,5.0,12.0,1000.7,0,0.0,G0,0
T,2011,17.2000007629,150.600006104,5.0,12.0,1000.8,0,0.0,G0,0
T,2012,17.2000007629,149.399993896,5.0,12.0,1000.8,0,0.0,G0,0
T,2021,107.199996948,140.600006104,5.0,12.0,1000.8,0,0.0,G0,0
T,2022,107.199996948,139.399993896,5.0,12.0,1000.8,0,0.0,G0,0
T,2031,15.8999996185,34.0999984741,5.0,12.0,1000.8,0,0.0,G0,0
T,2041,10.1000003815,10.8000001907,5.0,12.0,1000.8,0,0.0,G0,0
T,2051,47.2999992371,81.5,5.0,12.0,1000.8,0,0.0,G0,0
T,2061,174.800003052,21.1000003815,5.0,12.0,1000.8,0,0.0,G0,0
T,2062,174.800003052,19.8999996185,5.0,12.0,1000.8,0,0.0,G0,0
T,2071,58.7000007629,99.9000015259,5.0,12.0,1000.8,0,0.0,G0,0
T,2072,59.2000007629,102.199996948,5.0,12.0,1000.8,0,0.0,G0,0
T,2071,57.9000015259,98.6999969482,5.0,12.0,1000.8,0,0.0,G0,0
T,2072,58.0999984741,100.699996948,5.0,12.0,1000.8,0,0.0,G0,0
T,2081,17.0585689545,150.458572388,5.0,12.0,1000.8,0,0.0,G0,0
T,2082,17.6551609039,149.855163574,5.0,12.0,1000.8,0,0.0,G0,0
T,2091,107.199996948,140.600006104,5.0,12.0,1000.8,0,0.0,G0,0
T,2092,107.199996948,139.399993896,5.0,12.0,1000.8,0,0.0,G0,0
T,2101,107.199996948,120.599998474,5.0,12.0,1000.8,0,0.0,G0,0
T,2102,107.199996948,119.400001526,5.0,12.0,1000.8,0,0.0,G0,0
T,2011,18.1000003815,150.600006104,5.0,12.0,1000.9,0,0.0,G0,0
T,2012,18.1000003815,149.399993896,5.0,12.0,1000.9,0,0.0,G0,0
T,2021,108.099998474,140.600006104,5.0,12.0,1000.9,0,0.0,G0,0
T,2022,108.099998474,139.399993896,5.0,12.0,1000.9,0,0.0,G0,0
T,2032,17.2999992371,33.5,5.0,12.0,1000.9,0,0.0,G0,0
T,2042,10.8000001907,9.80000019073,5.0,12.0,1000.9,0,0.0,G0,0
T,2052,48.5,80.5999984741,5.0,12.0,1000.9,0,0.0,G0,0
T,2061,175.600006104,21.0,5.0,12.0,1000.9,0,0.0,G0,0
T,2062,175.199996948,19.7999992371,5.0,12.0,1000.9,0,0.0,G0,0
T,2071,58.0999984741,98.4000015259,5.0,12.0,1000.9,0,0.0,G0,0
T,2072,58.0,100.599998474,5.0,12.0,1000.9,0,0.0,G0,0
T,2081,18.3456802368,150.845687866,5.0,12.0,1000.9,0,0.0,G0,0
T,2082,18.2646217346,149.564620972,5.0,12.0,1000.9,0,0.0,G0,0
T,2091,108.099998474,140.600006104,5.0,12.0,1000.9,0,0.0,G0,0
T,2092,108.099998474,139.399993896,5.0,12.0,1000.9,0,0.0,G0,0
T,2101,108.099998474,120.599998474,5.0,12.0,1000.9,0,0.0,G0,0
T,2102,108.099998474,119.400001526,5.0,12.0,1000.9,0,0.0,G0,0
T,2011,19.0,150.600006104,5.0,12.0,1001.0,0,0.0,G0,0
T,2012,19.0,149.399993896,5.0,12.0,1001.0,0,0.0,G0,0
T,2021,109.0,140.600006104,5.0,12.0,1001.0,0,0.0,G0,0
T,2022,109.0,139.399993896,5.0,12.0,1001.0,0,0.0,G0,0
T,2031,17.5,35.0,5.0,12.0,1001.0,0,0.0,G0,0
T,2041,10.3999996185,10.8999996185,5.0,12.0,1001.0,0,0.0,G0,0
T,2051,49.0999984741,82.0,5.0,12.0,1001.0,0,0.0,G0,0
T,2061,176.300003052,20.7000007629,5.0,12.0,1001.0,0,0.0,G0,0
T,2062,175.699996948,19.6000003815,5.0,12.0,1001.0,0,0.0,G0,0
T,2072,58.4000015259,101.0,5.0,12.0,1001.0,0,0.0,G0,0
T,2071,57.9000015259,97.8000030518,5.0,12.0,1001.0,0,0.0,G0,0
T,2081,18.3345718384,149.934570312,5.0,12.0,1001.0,0,0.0,G0,0
T,2082,19.4130725861,149.813079834,5.0,12.0,1001.0,0,0.0,G0,0
T,2091,109.0,140.600006104,5.0,12.0,1001.0,0,0.0,G0,0
T,2092,109.0,139.399993896,5.0,12.0,1001.0,0,0.0,G0,0
T,2101,109.0,120.599998474,5.0,12.0,1001.0,0,0.0,G0,0
T,2102,109.0,119.400001526,5.0,12.0,1001.0,0,0.0,G0,0
T,2011,19.8999996185,150.600006104,5.0,12.0,1001.1,0,0.0,G0,0
T,2012,19.8999996185,149.399993896,5.0,12.0,1001.1,0,0.0,G0,0
T,2021,109.900001526,140.600006104,5.0,12.0,1001.1,0,0.0,G0,0
T,2022,109.900001526,139.399993896,5.0,12.0,1001.1,0,0.0,G0,0
T,2032,18.8999996185,34.4000015259,5.0,12.0,1001.1,0,0.0,G0,0
T,2042,11.1000003815,10.0,5.0,12.0,1001.1,0,0.0,G0,0
T,2052,50.4000015259,81.1999969482,5.0,12.0,1001.1,0,0.0,G0,0
T,2061,177.0,20.2000007629,5.0,12.0,1001.1,0,0.0,G0,0
T,2062,176.199996948,19.2999992371,5.0,12.0,1001.1,0,0.0,G0,0
T,2071,57.7999992371,99.1999969482,5.0,12.0,1001.1,0,0.0,G0,0
T,2081,20.0364341736,150.736434937,5.0,12.0,1001.1,0,0.0,G0,0
T,2082,19.8307247162,149.330718994,5.0,12.0,1001.1,0,0.0,G0,0
T,2091,109.900001526,140.600006104,5.0,12.0,1001.1,0,0.0,G0,0
T,2092,109.900001526,139.399993896,5.0,12.0,1001.1,0,0.0,G0,0
T,2101,109.900001526,120.599998474,5.0,12.0,1001.1,0,0.0,G0,0
T,2102,109.900001526,119.400001526,5.0,12.0,1001.1,0,0.0,G0,0
T,2011,20.7999992371,150.600006104,5.0,12.0,1001.2,0,0.0,G0,0
T,2012,20.7999992371,149.399993896,5.0,12.0,1001.2,0,0.0,G0,0
T,2021,110.800003052,140.600006104,5.0,12.0,1001.2,0,0.0,G0,0
T,2022,110.800003052,139.399993896,5.0,12.0,1001.2,0,0.0,G0,0
T,2031,19.1000003815,35.9000015259,5.0,12.0,1001.2,0,0.0,G0,0
T,2041,10.6999998093,11.1000003815,5.0,12.0,1001.2,0,0.0,G0,0
T,2051,50.7999992371,82.6999969482,5.0,12.0,1001.2,0,0.0,G0,0
T,2061,177.600006104,19.7000007629,5.0,12.0,1001.2,0,0.0,G0,0
T,2062,176.800003052,18.7999992371,5.0,12.0,1001.2,0,0.0,G0,0
T,2071,57.7999992371,98.5,5.0,12.0,1001.2,0,0.0,G0,0
T,2072,59.0,100.800003052,5.0,12.0,1001.2,0,0.0,G0,0
T,2071,58.4000015259,98.6999969482,5.0,12.0,1001.2,0,0.0,G0,0
T,2072,58.7000007629,100.5,5.0,12.0,1001.2,0,0.0,G0,0
T,2081,20.4982585907,150.29826355,5.0,12.0,1001.2,0,0.0,G0,0
T,2082,20.7607822418,149.360778809,5.0,12.0,1001.2,0,0.0,G0,0
T,2091,110.800003052,140.600006104,5.0,12.0,1001.2,0,0.0,G0,0
T,2092,110.800003052,139.399993896,5.0,12.0,1001.2,0,0.0,G0,0
T,2101,110.800003052,120.599998474,5.0,12.0,1001.2,0,0.0,G0,0
T,2102,110.800003052,119.400001526,5.0,12.0,1001.2,0,0.0,G0,0
T,2011,21.7000007629,150.600006104,5.0,12.0,1001.3,0,0.0,G0,0
T,2012,21.7000007629,149.399993896,5.0,12.0,1001.3,0,0.0,G0,0
T,2021,111.699996948,140.600006104,5.0,12.0,1001.3,0,0.0,G0,0
T,2022,111.699996948,139.399993896,5.0,12.0,1001.3,0,0.0,G0,0
T,2032,20.3999996185,35.2999992371,5.0,12.0,1001.3,0,0.0,G0,0
T,2042,11.3999996185,10.1000003815,5.0,12.0,1001.3,0,0.0,G0,0
T,2052,52.2000007629,81.9000015259,5.0,12.0,1001.3,0,0.0,G0,0
T,2061,178.199996948,19.0,5.0,12.0,1001.3,0,0.0,G0,0
T,2062,177.399993896,18.2000007629,5.0,12.0,1001.3,0,0.0,G0,0
T,2071,58.0999984741,97.5,5.0,12.0,1001.3,0,0.0,G0,0
T,2072,58.2999992371,101.0,5.0,12.0,1001.3,0,0.0,G0,0
T,2071,58.7999992371,99.0,5.0,12.0,1001.3,0,0.0,G0,0
T,2072,58.5,101.0,5.0,12.0,1001.3,0,0.0,G0,0
T,2081,21.5047550201,150.404754639,5.0,12.0,1001.3,0,0.0,G0,0
T,2082,22.1971282959,149.897125244,5.0,12.0,1001.3,0,0.0,G0,0
T,2091,111.699996948,140.600006104,5.0,12.0,1001.3,0,0.0,G0,0
T,2092,111.699996948,139.399993896,5.0,12.0,1001.3,0,0.0,G0,0
T,2101,111.699996948,120.599998474,5.0,12.0,1001.3,0,0.0,G0,0
T,2102,111.699996948,119.400001526,5.0,12.0,1001.3,0,0.0,G0,0
T,2011,22.6000003815,150.600006104,5.0,12.0,1001.4,0,0.0,G0,0
T,2012,22.6000003815,149.399993896,5.0,12.0,1001.4,0,0.0,G0,0
T,2021,112.599998474,140.600006104,5.0,12.0,1001.4,0,0.0,G0,0
T,2022,112.599998474,139.399993896,5.0,12.0,1001.4,0,0.0,G0,0
T,2031,20.6000003815,36.7999992371,5.0,12.0,1001.4,0,0.0,G0,0
T,2041,11.0,11.3000001907,5.0,12.0,1001.4,0,0.0,G0,0
T,2051,52.5,83.4000015259,5.0,12.0,1001.4,0,0.0,G0,0
T,2061,178.899993896,18.2999992371,5.0,12.0,1001.4,0,0.0,G0,0
T,2062,177.899993896,17.6000003815,5.0,12.0,1001.4,0,0.0,G0,0
T,2081,22.8101978302,150.810195923,5.0,12.0,1001.4,0,0.0,G0,0
T,2082,22.6989002228,149.498901367,5.0,12.0,1001.4,0,0.0,G0,0
T,2091,112.599998474,140.600006104,5.0,12.0,1001.4,0,0.0,G0,0
T,2092,112.599998474,139.399993896,5.0,12.0,1001.4,0,0.0,G0,0
T,2101,112.599998474,120.599998474,5.0,12.0,1001.4,0,0.0,G0,0
T,2102,112.599998474,119.400001526,5.0,12.0,1001.4,0,0.0,G0,0
T,2011,23.5,150.600006104,5.0,12.0,1001.5,0,0.0,G0,0
T,2012,23.5,149.399993896,5.0,12.0,1001.5,0,0.0,G0,0
T,2021,113.5,140.600006104,5.0,12.0,1001.5,0,0.0,G0,0
T,2022,113.5,139.399993896,5.0,12.0,1001.5,0,0.0,G0,0
T,2032,22.0,36.2000007629,5.0,12.0,1001.5,0,0.0,G0,0
T,2042,11.8000001907,10.3000001907,5.0,12.0,1001.5,0,0.0,G0,0
T,2052,53.9000015259,82.6999969482,5.0,12.0,1001.5,0,0.0,G0,0
T,2061,179.5,17.6000003815,5.0,12.0,1001.5,0,0.0,G0,0
T,2062,178.5,16.7999992371,5.0,12.0,1001.5,0,0.0,G0,0
T,2071,57.9000015259,98.4000015259,5.0,12.0,1001.5,0,0.0,G0,0
T,2072,58.5999984741,101.0,5.0,12.0,1001.5,0,0.0,G0,0
T,2071,58.0,97.3000030518,5.0,12.0,1001.5,0,0.0,G0,0
T,2072,58.7000007629,101.099998474,5.0,12.0,1001.5,0,0.0,G0,0
T,2081,22.6889324188,149.78894043,5.0,12.0,1001.5,0,0.0,G0,0
T,2082,23.4213314056,149.321334839,5.0,12.0,1001.5,0,0.0,G0,0
T,2091,113.5,140.600006104,5.0,12.0,1001.5,0,0.0,G0,0
T,2092,113.5,139.399993896,5.0,12.0,1001.5,0,0.0,G0,0
T,2101,113.5,120.599998474,5.0,12.0,1001.5,0,0.0,G0,0
T,2102,113.5,119.400001526,5.0,12.0,1001.5,0,0.0,G0,0
T,2011,24.3999996185,150.600006104,5.0,12.0,1001.6,0,0.0,G0,0
T,2012,24.3999996185,149.399993896,5.0,12.0,1001.6,0,0.0,G0,0
T,2021,114.400001526,140.600006104,5.0,12.0,1001.6,0,0.0,G0,0
T,2022,114.400001526,139.399993896,5.0,12.0,1001.6,0,0.0,G0,0
T,2031,22.2000007629,37.7000007629,5.0,12.0,1001.6,0,0.0,G0,0
T,2041,11.3999996185,11.5,5.0,12.0,1001.6,0,0.0,G0,0
T,2051,54.2000007629,84.1999969482,5.0,12.0,1001.6,0,0.0,G0,0
T,2061,180.100006104,16.7999992371,5.0,12.0,1001.6,0,0.0,G0,0
T,2062,179.100006104,16.1000003815,5.0,12.0,1001.6,0,0.0,G0,0
T,2071,59.2999992371,98.4000015259,5.0,12.0,1001.6,0,0.0,G0,0
T,2081,23.9124603271,150.112457275,5.0,12.0,1001.6,0,0.0,G0,0
T,2082,23.9894695282,148.989471436,5.0,12.0,1001.6,0,0.0,G0,0
T,2091,114.400001526,140.600006104,5.0,12.0,1001.6,0,0.0,G0,0
T,2092,114.400001526,139.399993896,5.0,12.0,1001.6,0,0.0,G0,0
T,2101,114.400001526,120.599998474,5.0,12.0,1001.6,0,0.0,G0,0
T,2102,114.400001526,119.400001526,5.0,12.0,1001.6,0,0.0,G0,0
T,2011,25.2999992371,150.600006104,5.0,12.0,1001.7,0,0.0,G0,0
T,2012,25.2999992371,149.399993896,5.0,12.0,1001.7,0,0.0,G0,0
T,2021,115.300003052,140.600006104,5.0,12.0,1001.7,0,0.0,G0,0
T,2022,115.300003052,139.399993896,5.0,12.0,1001.7,0,0.0,G0,0
T,2032,23.6000003815,37.0999984741,5.0,12.0,1001.7,0,0.0,G0,0
T,2042,12.1999998093,10.6000003815,5.0,12.0,1001.7,0,0.0,G0,0
T,2052,55.5999984741,83.6999969482,5.0,12.0,1001.7,0,0.0,G0,0
T,2061,180.699996948,16.1000003815,5.0,12.0,1001.7,0,0.0,G0,0
T,2062,179.699996948,15.3000001907,5.0,12.0,1001.7,0,0.0,G0,0
T,2071,58.9000015259,99.0999984741,5.0,12.0,1001.7,0,0.0,G0,0
T,2072,59.4000015259,102.400001526,5.0,12.0,1001.7,0,0.0,G0,0
T,2071,58.2999992371,98.5,5.0,12.0,1001.7,0,0.0,G0,0
T,2072,59.0,101.199996948,5.0,12.0,1001.7,0,0.0,G0,0
T,2081,25.3266773224,150.626678467,5.0,12.0,1001.7,0,0.0,G0,0
T,2082,24.8180656433,148.918060303,5.0,12.0,1001.7,0,0.0,G0,0
T,2091,115.300003052,140.600006104,5.0,12.0,1001.7,0,0.0,G0,0
T,2092,115.300003052,139.399993896,5.0,12.0,1001.7,0,0.0,G0,0
T,2101,115.300003052,120.599998474,5.0,12.0,1001.7,0,0.0,G0,0
T,2102,115.300003052,119.400001526,5.0,12.0,1001.7,0,0.0,G0,0
T,2011,26.2000007629,150.600006104,5.0,12.0,1001.8,0,0.0,G0,0
T,2012,26.2000007629,149.399993896,5.0,12.0,1001.8,0,0.0,G0,0
T,2021,116.199996948,140.600006104,5.0,12.0,1001.8,0,0.0,G0,0
T,2022,116.199996948,139.399993896,5.0,12.0,1001.8,0,0.0,G0,0
T,2031,23.7000007629,38.5999984741,5.0,12.0,1001.8,0,0.0,G0,0
T,2041,11.8999996185,11.8000001907,5.0,12.0,1001.8,0,0.0,G0,0
T,2051,55.7999992371,85.1999969482,5.0,12.0,1001.8,0,0.0,G0,0
T,2061,181.300003052,15.3000001907,5.0,12.0,1001.8,0,0.0,G0,0
T,2062,180.300003052,14.6000003815,5.0,12.0,1001.8,0,0.0,G0,0
T,2071,58.0,99.0,5.0,12.0,1001.8,0,0.0,G0,0
T,2072,58.9000015259,101.099998474,5.0,12.0,1001.8,0,0.0,G0,0
T,2081,27.9941673279,152.394165039,5.0,12.0,1001.8,0,0.0,G0,0
T,2082,25.1181812286,148.31817627,5.0,12.0,1001.8,0,0.0,G0,0
T,2091,116.199996948,140.600006104,5.0,12.0,1001.8,0,0.0,G0,0
T,2092,116.199996948,139.399993896,5.0,12.0,1001.8,0,0.0,G0,0
T,2101,116.199996948,120.599998474,5.0,12.0,1001.8,0,0.0,G0,0
T,2102,116.199996948,119.400001526,5.0,12.0,1001.8,0,0.0,G0,0
T,2011,27.1000003815,150.600006104,5.0,12.0,1001.9,0,0.0,G0,0
T,2012,27.1000003815,149.399993896,5.0,12.0,1001.9,0,0.0,G0,0
T,2021,117.099998474,140.600006104,5.0,12.0,1001.9,0,0.0,G0,0
T,2022,117.099998474,139.399993896,5.0,12.0,1001.9,0,0.0,G0,0
T,2032,25.1000003815,38.0,5.0,12.0,1001.9,0,0.0,G0,0
T,2042,12.6999998093,10.8999996185,5.0,12.0,1001.9,0,0.0,G0,0
T,2052,57.2000007629,84.6999969482,5.0,12.0,1001.9,0,0.0,G0,0
T,2061,181.899993896,14.6000003815,5.0,12.0,1001.9,0,0.0,G0,0
T,2062,180.899993896,13.8000001907,5.0,12.0,1001.9,0,0.0,G0,0
T,2071,58.2999992371,98.6999969482,5.0,12.0,1001.9,0,0.0,G0,0
T,2072,58.2999992371,100.599998474,5.0,12.0,1001.9,0,0.0,G0,0
T,2071,59.0999984741,98.4000015259,5.0,12.0,1001.9,0,0.0,G0,0
T,2081,26.4422779083,149.942276001,5.0,12.0,1001.9,0,0.0,G0,0
T,2082,27.2253513336,149.525344849,5.0,12.0,1001.9,0,0.0,G0,0
T,2091,117.099998474,140.600006104,5.0,12.0,1001.9,0,0.0,G0,0
T,2092,117.099998474,139.399993896,5.0,12.0,1001.9,0,0.0,G0,0
T,2101,117.099998474,120.599998474,5.0,12.0,1001.9,0,0.0,G0,0
T,2102,117.099998474,119.400001526,5.0,12.0,1001.9,0,0.0,G0,0
T,2011,28.0,150.600006104,5.0,12.0,1002.0,0,0.0,G0,0
T,2012,28.0,149.399993896,5.0,12.0,1002.0,0,0.0,G0,0
T,2021,118.0,140.600006104,5.0,12.0,1002.0,0,0.0,G0,0
T,2022,118.0,139.399993896,5.0,12.0,1002.0,0,0.0,G0,0
T,2031,25.2999992371,39.5,5.0,12.0,1002.0,0,0.0,G0,0
T,2041,12.3999996185,12.0,5.0,12.0,1002.0,0,0.0,G0,0
T,2051,57.2999992371,86.1999969482,5.0,12.0,1002.0,0,0.0,G0,0
T,2061,182.5,13.8999996185,5.0,12.0,1002.0,0,0.0,G0,0
T,2062,181.5,13.1000003815,5.0,12.0,1002.0,0,0.0,G0,0
T,2072,58.5999984741,101.300003052,5.0,12.0,1002.0,0,0.0,G0,0
T,2071,58.0999984741,98.5999984741,5.0,12.0,1002.0,0,0.0,G0,0
T,2081,27.6739635468,150.273956299,5.0,12.0,1002.0,0,0.0,G0,0
T,2082,28.2439098358,149.64390564,5.0,12.0,1002.0,0,0.0,G0,0
T,2091,118.0,140.600006104,5.0,12.0,1002.0,0,0.0,G0,0
T,2092,118.0,139.399993896,5.0,12.0,1002.0,0,0.0,G0,0
T,2101,118.0,120.599998474,5.0,12.0,1002.0,0,0.0,G0,0
T,2102,118.0,119.400001526,5.0,12.0,1002.0,0,0.0,G0,0
T,2011,28.8999996185,150.600006104,5.0,12.0,1002.1,0,0.0,G0,0
T,2012,28.8999996185,149.399993896,5.0,12.0,1002.1,0,0.0,G0,0
T,2021,118.900001526,140.600006104,5.0,12.0,1002.1,0,0.0,G0,0
T,2022,118.900001526,139.399993896,5.0,12.0,1002.1,0,0.0,G0,0
T,2032,26.7000007629,38.9000015259,5.0,12.0,1002.1,0,0.0,G0,0
T,2042,13.1999998093,11.1999998093,5.0,12.0,1002.1,0,0.0,G0,0
T,2052,58.7999992371,85.8000030518,5.0,12.0,1002.1,0,0.0,G0,0
